50
\\Pine\nakai\didb\various\korean\50\s9-7.jpg
1653,2339
928
997,1680,594.000000
872,1677,610.500000
669,1679,545.000000
480,1678,618.500000
287,1679,454.500000
1382,1676,820.500000
1307,1677,587.500000
1114,1677,480.500000
1071,1677,209.500000
938,1676,515.000000
905,1678,582.500000
838,1678,625.500000
812,1677,232.500000
763,1677,174.500000
723,1677,381.000000
606,1677,508.000000
554,1677,508.000000
512,1677,493.000000
447,1677,613.500000
421,1676,176.000000
352,1677,524.000000
320,1677,561.500000
253,1675,592.000000
1411,1636,53.500000
1246,1636,52.500000
1082,1636,52.500000
918,1636,52.000000
745,1636,52.500000
530,1622,175.500000
725,1625,388.500000
285,1624,415.000000
776,1615,56.500000
461,1615,59.000000
1391,1624,491.500000
1356,1622,578.000000
1226,1623,599.000000
1161,1624,600.000000
1127,1623,560.000000
1029,1624,652.000000
994,1621,504.500000
961,1623,506.000000
588,1625,1083.500000
407,1624,656.500000
353,1623,666.500000
1324,1621,567.500000
1290,1623,662.500000
1194,1623,551.500000
1062,1623,589.000000
863,1622,1745.500000
798,1622,529.500000
691,1623,460.500000
658,1624,592.500000
545,1623,174.500000
482,1623,508.000000
440,1622,586.500000
320,1621,542.000000
252,1623,482.000000
1411,1583,52.500000
1158,1583,53.500000
942,1569,174.500000
446,1569,175.500000
279,1568,176.500000
981,1572,483.000000
927,1562,59.000000
485,1571,536.500000
1049,1568,353.000000
762,1571,662.000000
253,1569,416.000000
1358,1571,614.500000
1137,1571,623.500000
1015,1570,560.500000
575,1573,596.000000
352,1570,539.500000
1392,1569,395.000000
1280,1569,1023.000000
1220,1570,914.500000
1105,1569,393.500000
957,1570,175.500000
871,1569,1161.500000
819,1570,521.000000
729,1569,517.000000
697,1569,402.000000
642,1569,533.000000
608,1568,627.500000
519,1570,508.000000
461,1570,174.500000
419,1568,596.000000
386,1569,518.000000
320,1570,431.500000
294,1570,205.500000
919,1530,53.500000
1247,1526,140.000000
366,1516,173.500000
1327,1516,181.500000
1107,1515,176.500000
279,1515,176.500000
1246,1514,186.500000
856,1520,611.500000
831,1513,359.500000
1026,1519,431.000000
744,1519,464.500000
405,1519,482.000000
1081,1516,416.000000
797,1515,511.500000
505,1518,664.000000
472,1515,366.000000
253,1516,416.000000
1282,1517,665.000000
1181,1519,437.500000
711,1515,494.000000
592,1518,623.500000
439,1517,561.500000
1401,1516,598.000000
1359,1518,755.500000
1216,1517,375.000000
1147,1515,594.500000
1122,1517,205.500000
994,1517,480.000000
960,1516,428.000000
899,1516,511.000000
639,1517,978.000000
560,1516,396.000000
381,1517,174.500000
310,1518,642.000000
940,1422,38.500000
813,1409,173.500000
397,1409,172.000000
585,1411,470.500000
668,1412,464.500000
724,1410,1017.000000
618,1412,552.000000
469,1410,574.000000
253,1410,572.000000
919,1409,539.000000
886,1411,660.500000
853,1410,644.000000
828,1410,174.500000
788,1410,570.500000
554,1410,503.000000
504,1409,390.500000
435,1409,542.000000
411,1410,177.000000
371,1410,565.500000
319,1409,531.000000
286,1409,609.500000
574,1369,36.000000
942,1356,173.500000
608,1356,230.000000
1008,1356,172.500000
981,1358,537.500000
730,1359,464.500000
646,1359,620.500000
486,1358,547.500000
1400,1357,448.500000
1248,1358,1266.000000
1199,1357,598.500000
1167,1360,593.500000
1133,1358,653.000000
798,1359,1552.000000
697,1354,501.500000
337,1358,474.000000
254,1357,606.000000
1333,1357,1198.000000
1082,1357,480.500000
1049,1358,611.500000
1022,1357,207.500000
957,1357,175.500000
915,1355,598.000000
882,1356,518.000000
622,1357,202.500000
554,1356,536.000000
520,1358,590.500000
437,1357,537.000000
385,1357,1112.500000
302,1356,418.500000
1360,1302,182.500000
1035,1301,241.000000
656,1305,387.500000
1224,1301,221.500000
1003,1302,172.000000
1281,1305,464.500000
1119,1304,419.500000
1074,1305,431.500000
706,1304,560.000000
1316,1301,353.000000
588,1304,499.000000
371,1302,418.000000
1196,1304,581.500000
976,1304,475.500000
941,1302,583.500000
890,1305,597.000000
858,1306,596.000000
824,1304,656.500000
739,1303,540.000000
438,1303,560.500000
403,1303,506.000000
318,1305,596.000000
287,1305,593.000000
253,1304,468.000000
1392,1304,755.500000
1239,1303,239.000000
1149,1303,508.000000
1050,1302,189.000000
1017,1303,177.000000
773,1303,574.000000
621,1302,547.000000
556,1303,584.500000
504,1303,481.500000
472,1303,556.500000
464,1249,173.500000
1393,1248,183.000000
778,1252,854.000000
567,1248,220.500000
547,1252,204.000000
502,1252,430.500000
351,1252,438.500000
1367,1249,418.500000
1046,1251,485.500000
1283,1252,428.500000
1015,1252,454.500000
679,1250,590.000000
645,1250,598.000000
402,1250,625.000000
1408,1250,209.500000
1316,1250,646.000000
1249,1248,594.500000
1198,1249,515.000000
1147,1251,1167.000000
1081,1248,567.500000
980,1248,592.000000
932,1249,932.500000
864,1249,398.500000
830,1249,536.000000
712,1249,606.500000
594,1249,472.500000
479,1249,175.500000
438,1249,398.500000
319,1250,478.500000
269,1250,980.000000
576,1141,217.500000
615,1144,588.500000
383,1142,499.000000
854,1144,205.000000
782,1141,1085.500000
317,1144,1150.000000
833,1144,612.500000
716,1142,658.000000
683,1144,686.500000
649,1142,604.000000
591,1142,190.500000
550,1141,644.500000
516,1142,574.500000
468,1144,1250.000000
416,1142,487.000000
701,1087,219.500000
995,1091,503.500000
767,1088,209.000000
741,1090,592.500000
246,1091,487.000000
927,1090,559.500000
1309,1090,205.000000
1401,1088,598.000000
1367,1088,520.000000
1333,1089,666.500000
1288,1091,683.500000
1253,1088,636.500000
1202,1091,682.500000
1167,1089,715.000000
1115,1090,717.500000
1063,1090,1215.000000
960,1088,642.500000
895,1089,642.000000
841,1089,568.000000
808,1090,663.500000
782,1089,247.000000
716,1088,210.500000
675,1087,646.000000
642,1088,574.500000
589,1089,704.500000
539,1090,1427.500000
451,1091,1355.500000
403,1091,682.500000
368,1089,714.000000
335,1087,646.000000
302,1088,573.500000
1023,995,39.000000
912,981,221.500000
847,982,172.500000
552,984,453.500000
253,982,402.500000
402,983,553.000000
685,984,1177.500000
618,985,596.000000
587,984,514.000000
519,983,597.500000
437,984,514.000000
368,981,504.500000
287,984,514.000000
1003,982,555.000000
969,983,576.000000
927,983,240.000000
886,982,516.000000
861,983,176.000000
819,982,606.000000
786,984,651.500000
736,982,519.500000
469,982,514.000000
319,982,514.000000
1206,932,386.000000
1339,928,225.500000
769,933,618.000000
743,927,258.000000
381,922,56.500000
239,922,57.000000
896,931,601.500000
1311,931,586.000000
1106,931,508.000000
1051,932,595.500000
1019,932,593.000000
985,931,468.000000
865,932,440.500000
711,932,427.500000
678,931,562.500000
590,931,475.000000
362,931,514.000000
1401,929,500.000000
1355,930,235.000000
1260,929,527.000000
1171,929,542.000000
1138,930,618.000000
930,930,623.500000
831,928,597.500000
623,930,508.000000
540,928,915.500000
489,931,499.500000
456,930,480.500000
403,929,518.000000
328,931,585.500000
294,931,674.000000
261,930,587.500000
1368,889,38.000000
699,890,52.500000
573,889,39.000000
1275,876,172.500000
1007,878,170.000000
984,877,703.500000
950,877,679.500000
918,877,376.000000
884,881,279.000000
860,878,170.000000
1248,880,590.000000
1198,876,529.000000
1165,880,593.500000
1048,879,603.500000
253,880,594.000000
1347,876,536.000000
1314,877,578.500000
1289,877,176.000000
1096,877,1235.000000
839,878,613.500000
804,877,572.000000
774,877,568.500000
738,878,499.500000
680,877,588.000000
629,877,1042.000000
553,876,536.000000
519,877,576.000000
469,877,1002.500000
402,877,618.000000
370,879,521.500000
302,877,1222.500000
1171,836,52.500000
1075,835,36.000000
373,836,52.500000
834,832,140.000000
1207,822,176.000000
695,822,175.500000
796,822,173.000000
834,820,186.500000
1246,825,479.000000
1280,824,490.000000
602,822,416.000000
448,824,459.500000
252,824,460.000000
1401,825,598.500000
1367,824,651.000000
901,825,598.500000
869,823,659.000000
769,825,439.500000
635,823,598.500000
515,823,524.000000
353,824,625.500000
319,823,555.500000
286,823,520.500000
1314,821,563.000000
1222,823,200.000000
1152,823,588.000000
1119,823,553.000000
1055,822,536.000000
1021,823,605.000000
975,822,920.500000
810,823,177.000000
735,821,597.500000
710,823,174.500000
668,822,515.000000
549,823,481.500000
481,822,428.000000
414,822,418.500000
1411,783,52.000000
1313,782,38.000000
932,769,173.500000
843,768,183.000000
1064,770,178.000000
463,771,158.000000
374,768,364.500000
1039,772,440.500000
971,772,640.000000
795,768,424.500000
607,770,506.000000
441,771,651.000000
409,770,530.500000
340,770,539.500000
270,771,1187.500000
1392,770,586.500000
1359,770,561.500000
1293,769,536.000000
1259,770,604.000000
1213,769,922.500000
1114,772,1472.500000
1005,768,597.500000
947,770,174.500000
884,769,402.000000
858,770,209.500000
741,770,507.000000
708,771,611.500000
657,771,1036.500000
553,769,515.000000
520,771,491.500000
489,770,566.500000
1358,730,53.500000
1261,729,37.000000
900,728,137.000000
1100,715,183.000000
899,713,363.500000
825,720,606.500000
318,718,475.500000
799,713,327.000000
539,720,392.000000
1399,718,463.000000
1303,718,669.500000
1053,718,664.000000
765,718,600.500000
646,717,581.500000
988,720,590.000000
734,720,596.000000
681,717,631.500000
592,717,564.500000
507,719,599.500000
473,718,651.000000
373,718,611.500000
255,718,537.500000
1338,717,589.000000
1241,716,555.000000
1207,717,576.000000
1173,717,618.000000
1133,717,746.000000
1022,717,379.000000
933,717,485.500000
868,716,536.000000
440,715,566.500000
407,717,431.500000
286,716,528.000000
927,676,53.500000
517,676,52.500000
306,676,52.500000
1400,672,139.500000
872,672,140.000000
489,662,175.000000
1360,662,182.500000
1301,665,389.500000
556,665,383.000000
834,662,172.500000
423,662,282.500000
1399,660,186.500000
1199,664,469.000000
872,660,186.000000
655,664,413.000000
253,663,530.500000
1083,664,477.500000
1050,664,467.000000
967,663,631.500000
907,663,664.500000
707,663,630.500000
346,663,590.000000
287,664,564.000000
1374,663,206.500000
1332,663,488.000000
1250,663,610.000000
1146,663,948.000000
999,663,646.000000
848,663,176.000000
788,663,1230.500000
740,662,402.000000
624,664,497.500000
590,663,655.500000
504,663,200.000000
464,663,634.500000
437,663,203.500000
379,663,645.000000
1074,623,52.500000
980,622,38.500000
616,609,175.500000
867,608,222.500000
280,609,171.500000
1393,609,170.500000
656,610,530.500000
523,609,416.000000
1333,611,665.500000
1249,611,466.500000
809,612,582.000000
775,611,485.000000
722,612,597.000000
556,610,598.500000
405,612,440.500000
253,613,583.000000
1407,610,207.000000
1366,610,657.500000
1282,609,517.000000
1199,608,925.000000
1148,610,493.000000
1114,610,472.500000
1055,610,589.000000
1021,610,539.500000
959,609,539.000000
926,610,579.500000
882,610,240.000000
842,610,655.000000
689,611,625.500000
631,610,174.500000
589,609,515.000000
471,609,491.500000
438,610,630.000000
371,608,597.500000
320,610,654.500000
294,610,202.500000
762,570,53.500000
581,570,52.500000
401,570,52.500000
256,556,173.500000
561,559,383.000000
1392,560,618.000000
802,558,411.000000
1366,554,259.000000
941,549,57.000000
295,559,482.000000
622,558,459.000000
442,558,490.000000
240,548,59.000000
1301,556,530.500000
1265,557,537.000000
1149,559,599.500000
1115,560,594.500000
1082,558,653.000000
922,559,598.500000
742,558,628.000000
707,557,539.500000
655,557,506.000000
348,558,507.000000
1334,556,498.500000
1197,557,1235.000000
1048,555,597.000000
1015,556,518.000000
963,556,488.500000
888,558,651.500000
837,555,523.000000
529,557,556.500000
476,555,564.000000
380,557,618.500000
271,556,175.500000
1332,504,403.500000
265,501,220.500000
245,505,203.000000
1212,504,644.000000
1179,506,596.000000
1022,504,478.500000
834,505,549.000000
680,504,644.000000
627,503,520.500000
591,505,547.500000
503,505,437.500000
471,504,563.500000
381,503,589.500000
348,503,599.500000
1384,502,1086.000000
1301,502,406.000000
1245,502,490.500000
1145,504,651.500000
1112,501,586.000000
1079,502,529.500000
991,505,519.000000
957,501,598.000000
903,502,392.500000
868,502,464.500000
761,503,1197.500000
714,504,653.000000
535,505,598.500000
414,502,598.000000
292,502,473.500000
923,409,39.000000
712,396,235.500000
596,396,175.500000
812,395,221.500000
752,397,554.000000
653,398,1132.500000
352,399,598.500000
320,399,594.000000
286,398,476.000000
253,397,604.500000
903,396,556.500000
869,397,576.500000
827,397,240.000000
787,397,655.000000
726,397,208.000000
611,397,174.500000
553,397,578.500000
519,398,674.000000
486,398,664.500000
436,397,573.000000
402,396,516.000000
779,356,52.500000
848,342,175.500000
246,342,175.500000
533,342,230.000000
915,342,282.500000
1007,344,411.000000
717,346,619.000000
691,340,264.500000
1400,342,419.000000
820,341,488.500000
439,344,684.000000
1314,343,590.000000
1281,344,508.000000
1195,345,600.000000
1161,344,651.000000
609,343,1266.500000
321,344,520.500000
285,345,639.500000
1347,343,574.000000
1228,342,529.500000
1107,344,499.500000
1075,342,533.000000
1042,342,518.000000
955,343,480.500000
929,343,203.500000
889,343,558.000000
863,343,174.500000
759,342,487.000000
659,343,659.000000
547,343,202.500000
505,344,694.000000
472,344,560.000000
371,343,1186.500000
261,343,174.500000
306,303,52.500000
246,289,175.500000
1196,292,386.000000
1280,291,469.500000
1035,293,618.000000
664,289,177.000000
1009,287,258.000000
1313,292,545.500000
1110,290,1130.000000
977,291,466.500000
942,288,504.500000
825,291,492.000000
737,292,594.500000
469,290,536.500000
382,292,598.500000
1400,288,585.500000
1367,289,517.000000
1249,290,503.000000
1161,289,543.500000
871,290,1024.000000
790,288,507.500000
705,291,627.500000
679,290,232.500000
619,290,633.500000
586,289,529.000000
534,290,480.500000
500,288,594.500000
415,289,517.000000
348,291,650.500000
287,291,592.500000
261,290,174.500000
826,202,14211.500000
460,171,390.500000
435,171,411.000000
411,169,375.500000
385,171,413.500000
360,171,388.000000
335,169,327.500000
298,170,356.000000
272,171,316.500000
249,170,364.500000
1408,170,307.000000
\\Pine\nakai\didb\various\korean\50\s1-0.jpg
1653,2339
817
1403,2207,394.000000
1379,2208,407.500000
1354,2205,363.000000
1329,2207,428.000000
1304,2208,395.500000
1286,2207,110.500000
1275,2205,159.000000
1254,2205,358.000000
1229,2207,350.500000
1204,2207,444.000000
1178,2207,424.500000
826,2174,14213.500000
1239,2062,176.000000
742,2061,183.000000
320,2065,387.500000
904,2061,347.000000
403,2063,800.000000
1213,2063,590.500000
1156,2064,595.500000
1124,2064,514.000000
1070,2065,596.000000
984,2064,1137.500000
939,2063,531.000000
870,2063,543.500000
629,2065,598.500000
595,2064,651.000000
475,2066,593.500000
353,2065,438.500000
253,2064,634.000000
1401,2062,536.000000
1368,2062,456.500000
1333,2063,485.000000
1279,2064,625.500000
1254,2063,200.000000
1037,2062,572.500000
817,2062,601.500000
774,2064,753.500000
682,2063,850.000000
541,2062,500.000000
509,2062,590.500000
287,2063,655.000000
806,1969,36.000000
312,1955,221.500000
752,1959,549.000000
702,1956,386.000000
653,1957,666.500000
620,1958,494.500000
504,1960,593.500000
469,1958,656.500000
786,1956,536.000000
585,1956,513.500000
535,1959,597.500000
436,1955,539.500000
404,1956,397.000000
353,1957,515.500000
327,1957,240.000000
286,1956,462.500000
253,1956,547.000000
657,1915,36.000000
1166,1912,137.000000
874,1902,176.000000
487,1905,386.000000
363,1902,232.000000
245,1903,212.000000
1193,1902,170.500000
1164,1899,210.000000
1401,1904,628.500000
1367,1903,469.000000
1284,1905,454.500000
1132,1903,568.500000
1081,1904,482.000000
1016,1904,619.500000
965,1905,630.500000
914,1905,638.000000
698,1903,561.500000
460,1893,119.500000
336,1904,546.000000
260,1903,211.000000
1316,1902,515.000000
1249,1901,592.500000
1207,1903,202.500000
1048,1903,676.500000
889,1903,200.000000
848,1901,586.000000
814,1902,515.000000
764,1902,542.000000
732,1903,556.500000
637,1902,536.000000
605,1904,695.500000
571,1902,533.000000
538,1902,416.000000
437,1902,556.500000
402,1902,545.500000
378,1903,175.500000
286,1903,503.000000
495,1863,53.500000
334,1849,237.000000
1239,1849,175.500000
963,1849,173.500000
742,1849,173.500000
532,1849,175.500000
1394,1849,228.500000
808,1849,231.000000
400,1848,181.500000
473,1851,474.500000
692,1852,434.500000
578,1851,669.000000
1278,1852,639.500000
1002,1852,638.000000
660,1852,557.000000
374,1852,659.000000
253,1851,502.500000
1409,1850,176.000000
1349,1850,1082.500000
1254,1850,174.500000
1191,1849,531.000000
1157,1850,618.000000
1124,1851,625.500000
1092,1851,471.000000
1036,1850,508.000000
978,1850,175.500000
915,1850,513.500000
890,1850,235.000000
856,1849,780.500000
823,1850,176.500000
782,1851,613.500000
757,1850,174.500000
613,1850,209.500000
547,1850,174.000000
442,1849,395.000000
415,1850,232.000000
348,1849,222.500000
286,1849,518.500000
1026,1809,38.000000
285,1806,140.000000
1066,1799,308.000000
664,1796,175.500000
848,1796,266.500000
247,1796,281.000000
1147,1797,517.500000
762,1800,613.000000
285,1794,186.500000
1399,1799,433.500000
1349,1798,891.000000
1097,1799,430.500000
737,1794,259.000000
1190,1788,124.000000
554,1795,347.000000
403,1797,532.500000
318,1798,663.000000
1250,1796,555.500000
1216,1797,527.500000
704,1798,631.000000
620,1798,655.500000
589,1797,536.500000
520,1797,554.500000
1282,1799,598.500000
1005,1796,536.500000
971,1798,646.500000
938,1796,590.500000
880,1797,817.500000
821,1798,671.000000
679,1797,176.500000
450,1797,1024.000000
371,1797,552.500000
261,1797,175.500000
1273,1742,175.000000
706,1742,176.000000
366,1742,175.500000
520,1742,228.500000
1221,1742,171.000000
925,1746,618.000000
464,1746,614.000000
899,1740,259.000000
439,1740,259.000000
832,1743,580.500000
318,1744,662.000000
1119,1743,1016.000000
1075,1743,531.000000
779,1745,597.000000
626,1743,572.000000
560,1746,596.000000
252,1741,494.000000
1402,1742,417.500000
1347,1743,536.000000
1314,1744,611.500000
1288,1743,200.000000
1235,1743,177.000000
1194,1741,533.000000
1000,1743,1024.000000
867,1745,499.500000
746,1744,626.500000
721,1743,200.000000
661,1742,390.500000
592,1742,547.000000
534,1743,204.000000
406,1744,625.500000
381,1743,174.500000
288,1743,598.000000
1172,1702,39.000000
927,1702,35.000000
306,1703,52.500000
1274,1689,232.000000
999,1692,384.000000
866,1689,232.000000
501,1692,389.500000
342,1689,228.500000
1051,1693,391.000000
380,1692,433.500000
251,1692,429.500000
1228,1689,1016.500000
568,1688,354.000000
1367,1692,436.500000
1087,1690,535.500000
939,1680,121.500000
721,1692,598.500000
687,1691,651.000000
654,1692,428.000000
535,1692,440.500000
434,1691,645.500000
1400,1689,490.500000
1333,1688,594.500000
1289,1690,176.500000
1152,1689,536.000000
1119,1691,706.000000
966,1690,496.000000
906,1689,536.000000
881,1690,176.500000
840,1692,521.500000
807,1688,606.500000
753,1690,484.000000
620,1688,594.500000
468,1690,644.000000
356,1690,204.000000
287,1689,601.500000
853,1636,175.500000
1349,1639,386.000000
1071,1635,238.500000
1039,1636,171.000000
1110,1639,433.000000
251,1639,429.500000
1196,1636,553.000000
622,1638,484.000000
338,1635,347.000000
1400,1639,550.500000
1314,1635,439.000000
1263,1639,596.500000
1012,1640,596.000000
978,1638,656.500000
926,1639,595.500000
827,1637,590.500000
758,1638,1114.000000
689,1639,597.000000
590,1639,437.500000
418,1638,1138.500000
373,1637,529.500000
304,1637,543.500000
1231,1635,527.000000
1146,1636,601.500000
1086,1637,201.500000
1053,1637,202.500000
893,1638,626.500000
868,1637,174.500000
656,1636,572.500000
556,1635,594.500000
505,1636,529.500000
471,1636,572.500000
1225,1595,39.000000
893,1582,177.000000
622,1582,175.500000
1334,1585,386.000000
945,1583,178.000000
1067,1584,1040.000000
1400,1581,363.000000
1018,1582,542.000000
814,1584,662.500000
490,1584,616.500000
252,1584,485.500000
1367,1585,437.500000
1266,1584,523.000000
1139,1584,564.000000
557,1585,1065.500000
456,1582,390.000000
403,1584,594.500000
371,1584,515.500000
318,1585,596.000000
1301,1583,656.000000
1205,1582,536.000000
1172,1584,696.000000
986,1584,611.500000
960,1583,231.000000
908,1583,200.000000
867,1582,476.500000
782,1582,457.500000
747,1583,482.000000
695,1583,484.000000
662,1584,627.500000
637,1583,174.500000
286,1582,570.000000
875,1543,52.500000
1250,1532,386.000000
571,1532,388.500000
1334,1528,353.000000
637,1528,364.000000
477,1521,123.000000
370,1529,419.500000
252,1530,553.500000
1400,1531,656.500000
1369,1530,536.500000
1300,1530,555.500000
1033,1530,560.500000
789,1531,563.000000
722,1532,595.000000
688,1531,477.000000
605,1532,454.500000
504,1531,531.500000
436,1531,483.500000
336,1528,458.000000
286,1530,630.500000
1199,1530,1084.500000
1150,1529,456.500000
1098,1532,600.500000
1066,1530,639.000000
982,1530,480.500000
949,1529,410.500000
915,1529,518.500000
856,1529,392.500000
822,1530,539.500000
755,1529,529.500000
538,1530,654.500000
404,1530,561.500000
390,1435,37.000000
286,1425,383.000000
336,1425,557.000000
369,1422,539.000000
254,1422,394.000000
947,1369,174.000000
760,1369,173.500000
1393,1368,183.000000
540,1372,386.000000
434,1369,172.500000
1273,1369,170.500000
685,1371,417.000000
638,1372,435.000000
799,1371,487.500000
606,1368,364.500000
1346,1372,597.000000
1314,1370,574.500000
1227,1371,610.000000
986,1372,640.000000
713,1370,590.000000
573,1372,438.500000
473,1371,632.500000
407,1371,490.500000
374,1371,671.500000
1408,1370,209.500000
1287,1370,207.000000
1193,1371,558.000000
1161,1368,582.000000
1073,1370,1679.500000
962,1370,174.500000
900,1370,480.500000
867,1368,542.000000
834,1369,418.000000
775,1369,175.500000
507,1370,654.500000
448,1370,176.000000
281,1370,1644.000000
830,1329,35.000000
1328,1315,254.500000
872,1319,312.500000
584,1316,173.500000
465,1316,173.500000
1102,1316,228.500000
650,1316,231.000000
398,1316,231.000000
253,1319,388.500000
1299,1318,472.500000
437,1318,455.000000
1172,1319,394.500000
1153,1318,309.500000
922,1316,583.500000
623,1318,490.000000
319,1315,367.000000
1234,1317,611.500000
1041,1317,553.000000
977,1317,571.000000
287,1319,454.500000
1401,1316,554.000000
1366,1317,491.000000
1342,1316,176.000000
1267,1318,681.500000
1200,1317,653.500000
1117,1317,176.000000
1076,1315,527.000000
1009,1316,595.500000
809,1316,536.500000
775,1316,547.000000
743,1317,583.500000
709,1316,536.500000
665,1317,175.500000
599,1316,175.500000
539,1316,407.000000
505,1316,468.500000
480,1317,175.500000
413,1317,175.500000
353,1317,537.000000
927,1275,37.000000
616,1262,175.000000
436,1265,407.500000
1082,1266,464.000000
781,1266,614.000000
755,1260,262.000000
512,1264,414.000000
1367,1261,347.000000
1300,1263,529.500000
1150,1261,363.000000
966,1263,535.000000
655,1264,484.500000
370,1263,784.500000
472,1263,520.500000
320,1265,440.500000
253,1264,634.000000
1400,1262,531.000000
1334,1264,612.500000
1251,1262,398.500000
1217,1262,536.000000
1184,1261,542.000000
1119,1263,500.000000
1033,1262,518.000000
1000,1263,626.500000
907,1262,556.500000
860,1264,887.000000
723,1261,539.500000
691,1262,394.000000
631,1263,200.000000
573,1263,480.500000
542,1263,508.000000
287,1263,655.000000
259,1168,47.000000
292,1154,219.500000
515,1157,576.000000
245,1158,234.500000
330,1157,554.000000
700,1156,621.000000
666,1158,635.500000
632,1155,563.500000
598,1155,604.000000
547,1158,603.000000
483,1156,608.000000
432,1156,576.000000
399,1154,589.000000
