10	10	2	90	85	39.9
10	10	2	60	72	36.2
10	10	2	45	44	32.2
10	10	5	30	1	24.1
10	9	3	90	98	126.1
10	9	3	60	98	114.0
10	9	2	45	96	101.6
10	9	2	30	11	78.0
10	8	6	90	98	306.9
10	8	9	60	98	274.9
10	8	3	45	100	246.1
10	8	2	30	99	193.0
10	7	5	90	99	485.6
10	7	20	60	99	432.5
10	7	10	45	100	382.2
10	7	8	30	100	296.2
